user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date
524313,1973/3/28,F,TRUE,FALSE,usa,san diego,SAN,32.733,-117.189,2023/1/11
524365,1976/6/17,F,TRUE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/11
524383,1990/5/11,F,FALSE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/11
524412,1971/2/20,F,TRUE,FALSE,usa,stockton,SCK,37.894,-121.239,2023/1/11
524419,1949/8/4,F,TRUE,FALSE,usa,columbus,CMH,39.998,-82.892,2023/1/11
524484,2001/6/13,F,FALSE,FALSE,canada,hamilton,YHM,43.173,-79.935,2023/1/11
524572,1978/11/27,F,TRUE,TRUE,usa,san antonio,SAT,29.534,-98.47,2023/1/11
524606,1991/5/7,F,FALSE,FALSE,usa,laredo,LRD,27.544,-99.461,2023/1/11
524668,1977/11/20,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/11
524722,1972/1/20,M,TRUE,TRUE,usa,dallas,DAL,32.847,-96.852,2023/1/11
524728,1977/12/16,F,TRUE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/11
524739,1952/2/15,F,FALSE,FALSE,usa,shreveport,BAD,32.502,-93.663,2023/1/11
524766,1988/9/13,M,FALSE,TRUE,canada,ottawa,YOW,45.323,-75.669,2023/1/11
524797,1993/1/16,F,FALSE,TRUE,usa,philadelphia,PNE,40.082,-75.011,2023/1/11
524807,1993/6/22,F,FALSE,TRUE,canada,calgary,YYC,51.114,-114.02,2023/1/11
524834,1980/6/16,F,TRUE,TRUE,usa,phoenix,LUF,33.535,-112.383,2023/1/11
524842,1990/4/13,F,TRUE,TRUE,usa,corpus christi,CRP,27.77,-97.501,2023/1/11
524861,1992/8/21,F,FALSE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/11
524895,1983/1/15,F,FALSE,FALSE,usa,chicago,ORD,41.979,-87.904,2023/1/11
524909,1973/7/11,M,FALSE,FALSE,usa,el paso,BIF,31.849,-106.38,2023/1/11
524926,1981/5/25,F,FALSE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/11
524940,1998/1/11,F,TRUE,TRUE,usa,houston,HOU,29.645,-95.279,2023/1/11
524980,1974/9/5,F,TRUE,FALSE,usa,chicago,UGN,42.422,-87.868,2023/1/12
525022,1975/8/8,F,TRUE,FALSE,usa,st. louis,STL,38.748,-90.36,2023/1/12
525034,1971/3/27,F,TRUE,FALSE,canada,gatineau,YND,45.521,-75.564,2023/1/12
525081,1967/9/21,F,TRUE,TRUE,usa,anchorage,ANC,61.174,-149.996,2023/1/12
525106,1988/9/5,F,FALSE,FALSE,usa,houston,IAH,29.98,-95.34,2023/1/12
525168,1966/6/4,F,TRUE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/12
525176,1953/9/3,F,FALSE,FALSE,usa,washington,IAD,38.944,-77.456,2023/1/12
525201,1973/6/24,M,FALSE,FALSE,usa,norfolk,ORF,36.894,-76.201,2023/1/12
525212,2006/11/2,M,FALSE,FALSE,usa,memphis,MEM,35.042,-89.977,2023/1/12
525227,1985/1/7,F,TRUE,FALSE,usa,jacksonville,LRF,34.918,-92.146,2023/1/12
525308,1976/2/16,M,TRUE,TRUE,usa,amarillo,AMA,35.219,-101.706,2023/1/12
525377,1998/1/3,F,FALSE,FALSE,usa,birmingham,BHM,33.563,-86.753,2023/1/12
525379,2006/12/26,F,FALSE,FALSE,usa,long beach,LGB,33.818,-118.151,2023/1/12
525389,1987/4/26,F,FALSE,FALSE,usa,corpus christi,CRP,27.77,-97.501,2023/1/12
525405,1998/7/15,F,FALSE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/12
525415,1986/5/5,F,TRUE,TRUE,canada,edmonton,YED,53.667,-113.467,2023/1/12
525488,1995/11/4,F,FALSE,TRUE,usa,long beach,LGB,33.818,-118.151,2023/1/12
525529,1974/3/15,F,FALSE,FALSE,canada,montreal,YMX,45.68,-74.039,2023/1/12
525546,1979/1/6,F,TRUE,TRUE,usa,cincinnati,LUK,39.103,-84.419,2023/1/12
525591,1979/3/23,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/12
525610,1985/1/20,M,FALSE,FALSE,usa,portland,PWM,43.646,-70.309,2023/1/12
525671,1978/11/9,F,TRUE,FALSE,usa,baltimore,BWI,39.175,-76.668,2023/1/12
525761,2000/4/1,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/12
525769,1987/8/19,F,FALSE,FALSE,usa,charlotte,CLT,35.214,-80.943,2023/1/12
525804,1975/3/18,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/12
525806,1985/10/14,F,FALSE,TRUE,usa,lincoln,LNK,40.851,-96.759,2023/1/12
525842,1982/4/26,F,TRUE,FALSE,usa,jacksonville,LRF,34.918,-92.146,2023/1/12
525844,1988/8/13,M,FALSE,FALSE,usa,fort worth,FTW,32.82,-97.362,2023/1/12
525848,1965/6/9,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/12
525920,1980/8/15,M,FALSE,FALSE,usa,madison,MSN,43.14,-89.337,2023/1/12
525975,1981/2/26,F,TRUE,FALSE,usa,austin,AUS,30.194,-97.67,2023/1/12
525996,1978/6/26,M,FALSE,FALSE,usa,winston-salem,INT,36.134,-80.222,2023/1/12
526036,1954/5/14,F,TRUE,FALSE,usa,san diego,SAN,32.733,-117.189,2023/1/12
526062,1979/2/26,M,TRUE,FALSE,usa,montgomery,MXF,32.379,-86.362,2023/1/12
526084,1983/4/26,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/12
526102,1976/7/19,F,TRUE,FALSE,usa,denver,DEN,39.858,-104.667,2023/1/12
526154,1985/5/5,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/12
526174,1973/1/2,F,FALSE,FALSE,usa,lubbock,LBB,33.664,-101.823,2023/1/12
526206,2006/6/28,M,FALSE,TRUE,usa,new orleans,MSY,29.993,-90.258,2023/1/12
526235,1978/10/19,M,FALSE,FALSE,usa,tallahassee,TLH,30.396,-84.35,2023/1/12
526239,1986/10/9,F,TRUE,TRUE,usa,oakland,OAK,37.721,-122.221,2023/1/12
526256,1985/5/22,F,FALSE,FALSE,usa,washington,IAD,38.944,-77.456,2023/1/12
526258,1967/12/24,F,TRUE,FALSE,canada,victoria,YYJ,48.647,-123.426,2023/1/12
526297,1984/6/3,F,FALSE,FALSE,usa,newport news,PHF,37.132,-76.493,2023/1/12
526332,1995/3/4,F,FALSE,FALSE,canada,vancouver,YVR,49.195,-123.182,2023/1/12
526365,1995/5/8,F,FALSE,FALSE,usa,nashville,BNA,36.124,-86.678,2023/1/12
526367,1979/10/14,F,TRUE,FALSE,usa,birmingham,BHM,33.563,-86.753,2023/1/12
526372,1976/10/22,F,FALSE,TRUE,usa,colorado springs,COS,38.806,-104.7,2023/1/12
526378,1975/9/22,F,FALSE,TRUE,canada,toronto,YKZ,43.862,-79.37,2023/1/12
526409,1970/10/9,M,FALSE,FALSE,usa,riverside,RIV,33.881,-117.259,2023/1/12
526443,1979/9/13,F,TRUE,TRUE,usa,san jose,SJC,37.362,-121.929,2023/1/12
526490,1980/6/8,F,FALSE,FALSE,usa,richmond,RIC,37.505,-77.319,2023/1/12
526495,1987/2/26,M,FALSE,TRUE,usa,tallahassee,TLH,30.396,-84.35,2023/1/12
526540,1973/10/20,F,TRUE,FALSE,canada,edmonton,YED,53.667,-113.467,2023/1/12
526565,1994/12/11,F,FALSE,FALSE,usa,little rock,LIT,34.729,-92.224,2023/1/12
526668,1985/8/20,M,FALSE,TRUE,usa,san jose,SJC,37.362,-121.929,2023/1/12
526676,1986/9/23,F,FALSE,TRUE,canada,calgary,YYC,51.114,-114.02,2023/1/12
526690,2001/7/12,F,FALSE,TRUE,usa,cleveland,CLE,41.412,-81.85,2023/1/12
526711,1990/1/26,F,FALSE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/12
526740,1997/7/19,F,FALSE,FALSE,usa,philadelphia,PNE,40.082,-75.011,2023/1/12
526789,1994/9/23,F,FALSE,FALSE,usa,baltimore,BWI,39.175,-76.668,2023/1/12
526837,1976/11/24,F,TRUE,FALSE,usa,honolulu,HNL,21.316,-157.927,2023/1/12
526855,1986/7/11,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/12
526858,1972/11/5,F,TRUE,TRUE,usa,miami,TNT,25.862,-80.897,2023/1/12
526867,1974/6/17,F,FALSE,FALSE,usa,des moines,DSM,41.534,-93.663,2023/1/12
526901,1972/6/24,F,TRUE,FALSE,usa,dallas,DAL,32.847,-96.852,2023/1/12
526916,1966/11/23,F,TRUE,FALSE,usa,omaha,OMA,41.302,-95.894,2023/1/12
526925,2006/11/10,F,FALSE,FALSE,usa,madison,MSN,43.14,-89.337,2023/1/12
526950,1994/6/4,F,TRUE,FALSE,usa,akron,AKR,41.038,-81.467,2023/1/12
526959,1980/12/20,F,FALSE,FALSE,usa,seattle,SEA,47.449,-122.309,2023/1/12
527001,1959/4/9,F,FALSE,TRUE,usa,indianapolis,IND,39.717,-86.294,2023/1/12
527046,1984/1/7,F,TRUE,TRUE,usa,newark,EWR,40.692,-74.169,2023/1/12
527081,1996/3/15,F,FALSE,TRUE,usa,miami,MIA,25.793,-80.291,2023/1/12
527082,1984/7/21,M,FALSE,FALSE,usa,el paso,BIF,31.849,-106.38,2023/1/12
527109,1979/1/11,F,TRUE,FALSE,usa,austin,AUS,30.194,-97.67,2023/1/12
527141,1983/2/18,F,FALSE,FALSE,usa,nashville,BNA,36.124,-86.678,2023/1/12
527142,1988/10/14,F,FALSE,FALSE,usa,jacksonville,NZC,30.219,-81.876,2023/1/12
527150,1992/3/16,F,FALSE,FALSE,usa,indianapolis,IND,39.717,-86.294,2023/1/12
527158,1973/4/15,F,TRUE,FALSE,canada,victoria,YYJ,48.647,-123.426,2023/1/13
527187,1992/11/6,M,FALSE,TRUE,usa,brownsville,BRO,25.907,-97.426,2023/1/13
527280,1976/5/11,F,FALSE,FALSE,usa,norfolk,ORF,36.894,-76.201,2023/1/13
527321,2006/9/21,F,FALSE,FALSE,canada,halifax,YHZ,44.881,-63.509,2023/1/13
527354,1968/4/5,F,TRUE,FALSE,usa,las vegas,LSV,36.236,-115.034,2023/1/13
527359,1987/10/6,F,TRUE,TRUE,usa,fort worth,FTW,32.82,-97.362,2023/1/13
527365,2006/11/27,F,FALSE,TRUE,usa,dallas,DAL,32.847,-96.852,2023/1/13
527393,1992/2/22,F,FALSE,FALSE,canada,winnipeg,YWG,49.91,-97.234,2023/1/13
527401,1986/11/10,F,FALSE,FALSE,usa,baltimore,BWI,39.175,-76.668,2023/1/13
527452,1980/12/26,M,FALSE,FALSE,usa,new orleans,MSY,29.993,-90.258,2023/1/13
527455,1996/3/2,F,TRUE,FALSE,canada,winnipeg,YWG,49.91,-97.234,2023/1/13
527464,1977/4/20,F,FALSE,FALSE,usa,denver,DEN,39.858,-104.667,2023/1/13
527467,1983/11/13,F,TRUE,FALSE,usa,san antonio,SAT,29.534,-98.47,2023/1/13
527470,1992/10/3,F,FALSE,TRUE,usa,wichita,IAB,37.623,-97.267,2023/1/13
527490,1982/3/20,F,FALSE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/13
527508,1970/6/17,F,TRUE,FALSE,usa,san antonio,SAT,29.534,-98.47,2023/1/13
527518,1994/8/22,F,FALSE,FALSE,usa,cleveland,CLE,41.412,-81.85,2023/1/13
527560,1969/12/3,F,FALSE,TRUE,usa,winston-salem,INT,36.134,-80.222,2023/1/13
527690,1994/3/20,F,FALSE,FALSE,usa,long beach,LGB,33.818,-118.151,2023/1/13
527726,1975/12/6,F,TRUE,TRUE,usa,charlotte,CLT,35.214,-80.943,2023/1/13
527750,1981/1/7,F,TRUE,TRUE,usa,new york,JFK,40.64,-73.779,2023/1/13
527801,1966/5/28,F,TRUE,TRUE,usa,modesto,MOD,37.626,-120.954,2023/1/13
527857,1982/5/21,M,TRUE,TRUE,usa,winston-salem,INT,36.134,-80.222,2023/1/13
527928,1988/9/1,M,TRUE,FALSE,usa,omaha,OFF,41.118,-95.913,2023/1/13
527945,1994/2/12,F,FALSE,TRUE,usa,sacramento,MCC,38.667,-121.401,2023/1/13
527984,1973/11/5,F,FALSE,TRUE,usa,winston-salem,INT,36.134,-80.222,2023/1/13
527995,1972/5/27,F,TRUE,TRUE,usa,nashville,BNA,36.124,-86.678,2023/1/13
528020,1973/2/19,F,TRUE,FALSE,usa,laredo,LRD,27.544,-99.461,2023/1/13
528028,1984/7/4,F,TRUE,FALSE,usa,long beach,LGB,33.818,-118.151,2023/1/13
528046,1988/7/12,F,FALSE,FALSE,usa,long beach,LGB,33.818,-118.151,2023/1/13
528061,1982/5/3,M,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/13
528098,1973/3/3,F,TRUE,TRUE,usa,santa ana,SNA,33.676,-117.868,2023/1/13
528179,1990/11/8,F,TRUE,TRUE,usa,columbus,LCK,39.814,-82.928,2023/1/13
528193,1983/11/6,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/13
528244,1992/6/7,F,FALSE,FALSE,usa,omaha,OMA,41.302,-95.894,2023/1/13
528248,1992/4/10,F,FALSE,FALSE,usa,tampa,TPA,27.975,-82.533,2023/1/13
528281,1971/8/9,F,FALSE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/13
528322,1973/12/22,F,TRUE,FALSE,canada,toronto,YZD,43.742,-79.466,2023/1/13
528330,1976/10/4,F,TRUE,TRUE,canada,edmonton,YED,53.667,-113.467,2023/1/13
528378,1981/7/24,M,FALSE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/13
528413,1954/8/6,F,TRUE,FALSE,usa,miami,MIA,25.793,-80.291,2023/1/13
528421,1987/9/26,F,FALSE,FALSE,canada,winnipeg,YAV,50.056,-97.032,2023/1/13
528461,1997/10/4,F,FALSE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/13
528490,1981/5/24,M,FALSE,FALSE,usa,san diego,NZY,32.699,-117.215,2023/1/13
528522,1973/7/8,F,TRUE,TRUE,usa,richmond,RIC,37.505,-77.319,2023/1/13
528542,1967/10/26,F,FALSE,FALSE,usa,philadelphia,PNE,40.082,-75.011,2023/1/13
528567,1987/7/13,F,FALSE,FALSE,canada,hamilton,YHM,43.173,-79.935,2023/1/13
528580,1976/4/8,F,TRUE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/13
528661,1983/7/28,M,FALSE,FALSE,usa,corpus christi,CRP,27.77,-97.501,2023/1/13
528688,1990/5/10,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/13
528690,1987/3/17,F,TRUE,TRUE,usa,chicago,UGN,42.422,-87.868,2023/1/13
528706,1977/6/6,F,TRUE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/13
528735,1974/8/3,F,TRUE,TRUE,usa,tulsa,TUL,36.198,-95.888,2023/1/13
528743,1972/6/24,F,FALSE,FALSE,usa,riverside,RIV,33.881,-117.259,2023/1/13
528828,1982/5/23,F,FALSE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/13
528829,1995/12/1,F,FALSE,FALSE,usa,shreveport,BAD,32.502,-93.663,2023/1/13
528842,1956/12/6,M,FALSE,FALSE,usa,honolulu,HNL,21.316,-157.927,2023/1/13
528909,2006/7/16,F,FALSE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/13
528936,2000/5/21,F,FALSE,TRUE,usa,boston,BOS,42.364,-71.005,2023/1/13
528942,1968/11/17,F,TRUE,TRUE,usa,new york,JFK,40.64,-73.779,2023/1/13
528953,1971/10/16,F,TRUE,FALSE,canada,saskatoon,YXE,52.171,-106.7,2023/1/13
528967,2004/12/26,F,FALSE,FALSE,usa,nashville,BNA,36.124,-86.678,2023/1/13
528999,1979/7/28,F,TRUE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/13
529019,1975/11/10,F,TRUE,FALSE,usa,philadelphia,PNE,40.082,-75.011,2023/1/13
529023,1986/11/21,F,TRUE,TRUE,usa,honolulu,HNL,21.316,-157.927,2023/1/13
529082,1991/3/7,F,FALSE,FALSE,usa,austin,AUS,30.194,-97.67,2023/1/13
529205,1985/5/4,F,FALSE,FALSE,usa,fort worth,FTW,32.82,-97.362,2023/1/14
529284,1998/12/18,F,FALSE,FALSE,canada,ottawa,YOW,45.323,-75.669,2023/1/14
529332,1991/4/18,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/14
529338,1983/3/19,O,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/14
529406,1984/1/3,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/14
529420,1949/9/16,M,TRUE,FALSE,usa,oakland,OAK,37.721,-122.221,2023/1/14
529422,1968/4/13,F,TRUE,FALSE,usa,baltimore,BWI,39.175,-76.668,2023/1/14
529424,1974/2/18,M,TRUE,TRUE,usa,rochester,ROC,43.119,-77.672,2023/1/14
529428,1980/5/23,F,FALSE,TRUE,usa,newport news,PHF,37.132,-76.493,2023/1/14
529436,1977/5/10,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/14
529501,1975/12/22,M,TRUE,TRUE,usa,houston,HOU,29.645,-95.279,2023/1/14
529510,1980/4/16,F,FALSE,TRUE,usa,new york,JFK,40.64,-73.779,2023/1/14
529566,1983/12/1,F,FALSE,TRUE,usa,fayetteville,FYV,36.005,-94.17,2023/1/14
529704,1956/10/19,F,TRUE,FALSE,usa,dallas,DAL,32.847,-96.852,2023/1/14
529734,1985/4/6,F,TRUE,FALSE,usa,philadelphia,PNE,40.082,-75.011,2023/1/14
529737,1977/8/28,F,TRUE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/14
529768,1980/11/15,M,TRUE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/14
529857,1955/3/26,F,TRUE,FALSE,usa,jacksonville,NIP,30.236,-81.681,2023/1/14
529879,1986/2/25,F,FALSE,FALSE,usa,philadelphia,PNE,40.082,-75.011,2023/1/14
529887,1985/6/5,F,FALSE,TRUE,usa,houston,IAH,29.98,-95.34,2023/1/14
529972,1968/5/26,F,TRUE,TRUE,usa,wichita,IAB,37.623,-97.267,2023/1/14
530039,1982/1/20,F,FALSE,FALSE,canada,ottawa,YOW,45.323,-75.669,2023/1/14
530118,1981/3/25,F,FALSE,FALSE,usa,indianapolis,IND,39.717,-86.294,2023/1/14
530188,1986/9/17,F,FALSE,FALSE,usa,san antonio,SKF,29.384,-98.581,2023/1/14
530223,1983/11/25,F,TRUE,FALSE,usa,tampa,TPA,27.975,-82.533,2023/1/14
530240,1978/1/14,F,FALSE,TRUE,usa,san antonio,SKF,29.384,-98.581,2023/1/14
530277,1977/7/21,F,FALSE,TRUE,usa,austin,AUS,30.194,-97.67,2023/1/14
530278,1969/8/24,F,FALSE,FALSE,usa,portland,PDX,45.589,-122.597,2023/1/14
530282,1986/1/1,F,FALSE,FALSE,usa,chicago,MDW,41.786,-87.752,2023/1/14
530298,1988/3/23,F,FALSE,TRUE,canada,winnipeg,YWG,49.91,-97.234,2023/1/14
530315,1967/7/23,M,FALSE,FALSE,usa,san antonio,SAT,29.534,-98.47,2023/1/14
530322,1978/8/16,M,FALSE,TRUE,canada,windsor,YQG,42.276,-82.956,2023/1/14
530329,1972/6/8,F,TRUE,TRUE,usa,sacramento,MHR,38.554,-121.297,2023/1/14
530365,1973/4/9,F,TRUE,FALSE,usa,san antonio,RND,29.529,-98.279,2023/1/14
530371,1992/7/20,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/14
530374,1991/3/24,F,TRUE,FALSE,usa,burlington,BTV,44.472,-73.153,2023/1/14
530379,1980/10/11,F,TRUE,FALSE,usa,des moines,DSM,41.534,-93.663,2023/1/14
530385,1980/6/21,F,TRUE,FALSE,canada,quebec,YQB,46.788,-71.398,2023/1/14
530427,1979/2/24,M,FALSE,FALSE,usa,seattle,SEA,47.449,-122.309,2023/1/14
530514,1971/5/18,F,TRUE,TRUE,usa,san francisco,SFO,37.619,-122.375,2023/1/14
530543,1985/10/11,M,FALSE,TRUE,usa,charlotte,CLT,35.214,-80.943,2023/1/14
530585,1977/3/19,F,FALSE,FALSE,usa,new york,LGA,40.777,-73.872,2023/1/14
530592,1999/10/28,F,FALSE,FALSE,canada,toronto,YYZ,43.677,-79.631,2023/1/14
530607,1996/3/19,M,FALSE,FALSE,canada,hamilton,YHM,43.173,-79.935,2023/1/14
530633,1960/12/25,M,TRUE,FALSE,usa,madison,MSN,43.14,-89.337,2023/1/14
530666,1994/4/22,F,FALSE,FALSE,usa,las vegas,LAS,36.08,-115.152,2023/1/14
530667,1985/1/12,F,TRUE,TRUE,usa,san francisco,SFO,37.619,-122.375,2023/1/14
530672,1964/9/17,F,FALSE,FALSE,usa,knoxville,TYS,35.812,-83.993,2023/1/14
530673,1964/6/19,M,TRUE,TRUE,usa,newark,EWR,40.692,-74.169,2023/1/14
530687,1974/3/15,F,TRUE,TRUE,usa,lubbock,LBB,33.664,-101.823,2023/1/14
530719,1975/6/2,F,FALSE,FALSE,usa,baltimore,BWI,39.175,-76.668,2023/1/14
530720,1981/7/7,F,TRUE,FALSE,canada,london,YXU,43.036,-81.154,2023/1/14
530773,1978/6/19,F,TRUE,TRUE,canada,calgary,YYC,51.114,-114.02,2023/1/14
530775,1973/9/2,F,TRUE,FALSE,usa,new york,JFK,40.64,-73.779,2023/1/14
530801,1980/1/23,M,FALSE,TRUE,canada,toronto,YKZ,43.862,-79.37,2023/1/14
530810,1984/11/15,F,TRUE,FALSE,canada,montreal,YMX,45.68,-74.039,2023/1/14
530833,1975/9/5,F,TRUE,TRUE,usa,houston,IAH,29.98,-95.34,2023/1/14
530869,1990/7/18,F,FALSE,TRUE,usa,amarillo,AMA,35.219,-101.706,2023/1/14
530873,2003/10/23,M,FALSE,TRUE,usa,phoenix,PHX,33.434,-112.008,2023/1/14
530881,1987/1/22,F,FALSE,TRUE,usa,jacksonville,NCA,34.708,-77.439,2023/1/14
530978,1969/12/26,F,TRUE,FALSE,usa,houston,EFD,29.607,-95.159,2023/1/14
531027,1978/7/10,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/15
531031,1944/12/19,F,TRUE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/15
531054,1983/8/8,F,FALSE,FALSE,usa,tampa,TPA,27.975,-82.533,2023/1/15
531073,1991/11/16,F,FALSE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/15
531144,1968/5/3,F,TRUE,TRUE,usa,indianapolis,IND,39.717,-86.294,2023/1/15
531158,1983/8/5,F,FALSE,FALSE,usa,newark,EWR,40.692,-74.169,2023/1/15
531253,1972/10/28,F,TRUE,TRUE,usa,new york,LGA,40.777,-73.872,2023/1/15
531255,1987/8/24,F,TRUE,TRUE,usa,buffalo,BUF,42.94,-78.732,2023/1/15
531447,1968/4/25,F,TRUE,FALSE,usa,newport news,PHF,37.132,-76.493,2023/1/15
531456,2005/2/26,F,FALSE,FALSE,canada,vancouver,YVR,49.195,-123.182,2023/1/15
531467,1990/6/2,F,FALSE,FALSE,usa,san antonio,RND,29.529,-98.279,2023/1/15
531475,2006/10/21,M,FALSE,FALSE,canada,toronto,YTZ,43.627,-79.396,2023/1/15
531500,1945/11/21,F,TRUE,FALSE,usa,dallas,DAL,32.847,-96.852,2023/1/15
531568,1983/3/8,F,FALSE,FALSE,usa,austin,AUS,30.194,-97.67,2023/1/15
531615,2003/12/12,F,FALSE,TRUE,usa,oakland,OAK,37.721,-122.221,2023/1/15
531654,1977/1/16,F,FALSE,FALSE,usa,honolulu,HNL,21.316,-157.927,2023/1/15
531670,1968/1/20,F,TRUE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/15
531735,2003/1/9,F,FALSE,FALSE,usa,oakland,OAK,37.721,-122.221,2023/1/15
531739,1985/6/6,F,FALSE,FALSE,usa,tampa,TPA,27.975,-82.533,2023/1/15
531744,1970/9/27,F,TRUE,FALSE,usa,columbus,CMH,39.998,-82.892,2023/1/15
531745,2000/12/5,F,FALSE,FALSE,canada,edmonton,YEG,53.31,-113.58,2023/1/15
531777,1985/3/22,F,FALSE,FALSE,usa,columbus,CMH,39.998,-82.892,2023/1/15
531795,1953/9/18,F,FALSE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/15
531803,2000/1/25,F,FALSE,FALSE,usa,detroit,YIP,42.238,-83.53,2023/1/15
531807,1986/9/23,F,FALSE,FALSE,usa,phoenix,LUF,33.535,-112.383,2023/1/15
531834,2005/12/5,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/15
531857,2003/2/5,F,FALSE,FALSE,usa,philadelphia,PHL,39.872,-75.241,2023/1/15
531921,1978/5/25,F,FALSE,FALSE,canada,saskatoon,YXE,52.171,-106.7,2023/1/15
531926,1995/7/28,F,FALSE,FALSE,usa,san diego,NZY,32.699,-117.215,2023/1/15
531931,1984/5/26,F,FALSE,FALSE,usa,san jose,SJC,37.362,-121.929,2023/1/15
531959,1992/10/2,F,FALSE,FALSE,usa,oakland,OAK,37.721,-122.221,2023/1/15
531971,1965/6/5,F,TRUE,TRUE,usa,burlington,BTV,44.472,-73.153,2023/1/15
531994,1980/8/28,F,TRUE,FALSE,canada,calgary,YYC,51.114,-114.02,2023/1/15
532063,1970/8/14,F,TRUE,FALSE,usa,chicago,UGN,42.422,-87.868,2023/1/15
532101,1997/12/25,F,FALSE,FALSE,usa,oakland,OAK,37.721,-122.221,2023/1/15
532119,1971/11/4,F,TRUE,FALSE,canada,toronto,YTZ,43.627,-79.396,2023/1/15
532215,1974/12/6,F,TRUE,FALSE,usa,san francisco,SFO,37.619,-122.375,2023/1/15
532258,1982/10/16,F,FALSE,TRUE,canada,montreal,YUL,45.468,-73.741,2023/1/15
532259,1968/10/8,M,TRUE,TRUE,usa,dallas,DAL,32.847,-96.852,2023/1/15
532279,2006/8/13,F,FALSE,FALSE,usa,el paso,ELP,31.807,-106.378,2023/1/15
532312,1978/11/22,F,TRUE,FALSE,usa,kansas city,MCI,39.297,-94.714,2023/1/15
532361,1978/8/16,F,FALSE,FALSE,canada,montreal,YUL,45.468,-73.741,2023/1/15
532387,1985/8/11,F,FALSE,FALSE,usa,denver,DEN,39.858,-104.667,2023/1/15
532390,1978/11/5,F,TRUE,TRUE,usa,chicago,ORD,41.979,-87.904,2023/1/15
532410,1996/4/19,F,FALSE,FALSE,usa,denver,DEN,39.858,-104.667,2023/1/15
532432,1955/1/18,F,TRUE,FALSE,usa,houston,IAH,29.98,-95.34,2023/1/15
532433,1992/8/27,F,FALSE,TRUE,usa,portland,PDX,45.589,-122.597,2023/1/15
532500,1984/8/13,F,FALSE,TRUE,canada,winnipeg,YWG,49.91,-97.234,2023/1/15
532519,1974/10/13,F,TRUE,FALSE,usa,tulsa,TUL,36.198,-95.888,2023/1/15
532622,1974/3/19,F,TRUE,FALSE,usa,kansas city,MCI,39.297,-94.714,2023/1/15
532651,1989/4/13,F,FALSE,TRUE,canada,toronto,YKZ,43.862,-79.37,2023/1/15
532653,1976/2/21,F,FALSE,FALSE,usa,los angeles,LAX,33.942,-118.408,2023/1/15
532656,1991/4/4,F,FALSE,FALSE,usa,reno,RNO,39.498,-119.768,2023/1/15
532705,1982/2/15,F,TRUE,FALSE,canada,halifax,YHZ,44.881,-63.509,2023/1/15
532710,1999/1/26,M,FALSE,FALSE,canada,toronto,YZD,43.742,-79.466,2023/1/15
