user_id,de_hour
509498,16
608629,7
551486,7
524821,20
665505,11
546485,13
641012,7
592929,12
510185,7
525842,7
538074,15
541259,11
556347,16
617878,8
555934,11
491930,15
474464,15
534688,9
536050,10
475060,11
627176,16
565912,10
566533,15
577255,7
510779,8
551804,15
523484,7
513956,10
531020,7
545770,12
317688,9
539317,9
617407,10
549714,13
521331,11
534445,9
551665,7
563162,7
551468,15
519554,7
476436,15
531959,22
518756,7
524615,13
711391,7
524739,7
487715,7
550017,15
531467,7
513408,13
504610,11
525056,13
501322,13
562416,13
714504,13
526206,16
515398,7
511178,7
553943,7
171470,9
324191,16
513090,21
597010,7
458762,11
661697,11
499461,7
607998,10
522634,7
557815,15
563740,16
533742,10
527455,14
541612,15
519848,15
514617,8
555850,14
580658,16
562161,13
560078,16
520885,11
582785,15
525671,10
541998,16
533283,16
611887,13
511578,14
575774,7
520358,16
714565,9
671367,7
590230,16
542795,13
540557,7
535035,16
589414,7
552314,10
515182,8
581491,20
561994,10
557794,13
521708,14
512552,7
533759,9
536241,7
518907,11
577539,7
531344,9
564596,8
451291,12
519747,7
620884,15
557236,10
508731,14
430722,10
530579,9
591888,7
513826,7
522171,7
628023,10
503760,7
511208,12
522533,7
488430,19
532119,10
580611,7
555275,11
567961,11
571566,7
592792,12
715059,7
561994,13
536652,7
504859,11
594695,7
577287,7
533497,8
536659,15
594103,13
516798,7
525824,7
571208,15
512294,13
533402,14
535081,10
537676,13
523913,7
553876,7
524116,15
536763,10
542825,7
531431,15
559834,10
582227,7
518196,8
570279,9
417679,10
576366,12
511331,8
522937,11
504669,7
534858,11
551567,13
432333,16
439363,16
515835,9
523842,7
498607,7
715059,8
562275,8
589758,7
536000,11
522438,7
512362,13
557921,16
485785,7
477597,7
530118,12
520429,10
561037,7
595852,12
538074,11
549466,16
534858,13
518281,7
567448,11
540260,15
561353,15
512392,8
628752,7
519859,7
569817,10
531557,9
539627,10
542303,8
639168,7
548988,7
582227,9
584977,15
530649,7
531386,9
514261,13
564252,10
541921,7
560739,7
518516,11
541901,12
677896,7
521127,13
521997,7
510172,16
540253,10
527344,13
526901,8
595284,7
565294,8
523612,7
632631,7
512887,7
538680,16
524668,8
661697,8
532106,8
570988,8
568371,10
512598,7
517393,7
511489,13
543497,7
538666,13
541699,9
313724,12
624198,7
616461,11
551847,7
517776,14
656471,11
569754,9
565387,11
561243,10
618266,9
565841,12
552473,13
640715,12
550805,15
552363,7
557282,7
552929,7
516004,11
556019,8
463867,11
547007,13
569534,7
598715,9
532941,10
377069,19
472713,19
478585,9
523846,11
567682,7
524365,14
523866,7
441205,15
765745,7
618429,14
581721,11
503418,11
549377,11
583764,7
514370,7
591746,8
511535,14
530421,7
592378,7
512289,16
567849,16
555751,12
563787,11
541672,10
573373,12
564100,7
518348,9
553017,9
514925,7
613275,16
548651,10
491241,7
510343,15
513844,16
576159,16
570369,8
592598,16
528490,8
378565,11
573939,8
588103,16
545249,14
546587,7
630178,15
527253,9
338086,7
552363,10
610492,19
524031,14
555782,16
590429,13
573931,10
608039,10
621849,15
544747,10
495386,16
584012,15
592491,11
483345,16
533411,7
543937,14
520097,10
522375,16
517735,11
507505,7
476665,8
530720,8
553751,7
601282,8
521250,7
508877,7
595587,12
686165,7
510694,7
525546,9
317688,14
574104,14
592082,10
603278,7
656708,16
553783,7
679831,16
568385,15
596732,7
510093,10
559071,9
521109,9
594188,11
565387,7
606930,8
511998,11
550904,7
637633,7
149058,16
510580,9
514132,7
549746,12
565251,16
668172,16
510061,7
581527,7
528829,12
532329,8
564713,16
561846,7
564234,15
572290,16
517743,14
550300,16
539209,9
571233,13
576966,7
526867,12
605945,14
511805,7
460625,12
534607,9
537834,7
543497,13
540348,14
536695,14
539426,7
586063,14
380949,15
516732,14
594695,13
149058,10
515490,8
654259,14
454661,7
587675,7
474546,7
521509,9
539868,11
597300,15
545318,16
557262,8
550077,9
482602,12
505713,13
582482,14
522427,14
577225,9
535896,7
539648,9
577638,8
543008,7
662010,7
591433,15
528777,7
521335,15
538274,7
523717,16
618418,15
570439,7
552945,7
510213,8
621291,9
520696,10
508367,10
489575,7
502799,7
562275,11
600515,8
541235,14
474951,15
621922,7
551032,13
565768,7
530383,9
472713,11
534688,7
579547,9
530298,7
509115,7
566735,9
519515,10
583499,7
517633,14
524226,16
727886,13
496273,9
552653,10
544604,7
559176,7
565419,16
539912,9
524046,7
559981,7
512589,7
517549,13
490107,10
547664,7
388947,9
528322,11
520248,8
571888,7
558651,14
526235,16
566626,7
510618,9
527536,7
593020,7
480796,13
569754,10
570226,12
589995,8
522748,10
569472,8
579792,7
559775,14
611839,15
542383,7
520097,8
515778,9
559368,11
577115,13
647555,7
515974,15
603440,14
636102,11
540302,15
568790,9
572538,9
557692,7
559093,12
584034,15
518585,8
467892,7
536672,13
229009,7
554026,12
509990,9
572609,13
553904,13
639571,7
568716,14
510459,11
483483,15
543968,12
605615,14
553985,11
505933,12
479078,14
473712,15
527464,13
584549,13
573922,15
505713,7
526354,13
541901,10
528500,10
565935,13
549631,14
635949,10
541699,15
594503,8
553984,7
511739,16
533742,16
587899,7
581343,9
541041,9
543114,13
525611,11
534391,16
524211,7
509516,16
512904,12
638576,7
527038,8
354311,9
540180,7
519140,12
524644,12
553139,9
559772,7
595184,7
526683,7
509445,11
534360,13
570666,7
625400,14
523338,9
525684,10
565949,10
511542,11
570418,13
589164,7
527507,12
689037,7
516739,13
559112,16
515953,9
509359,7
628023,15
546072,13
571553,10
513004,9
528158,15
125845,14
523666,15
521033,10
532989,16
510815,14
440655,11
524080,14
539283,12
659664,7
686165,10
528580,16
189676,8
539558,7
595386,9
542189,7
603715,13
533283,7
447737,7
530196,7
616518,12
565582,7
517491,8
541352,9
551549,8
519211,9
590163,7
560245,9
592132,12
617052,7
547459,13
760793,15
536672,12
409073,7
568060,16
542366,7
548193,14
545010,7
568602,15
520422,10
502444,8
375751,7
542282,11
565949,16
546307,12
514737,7
510449,16
579829,7
579230,8
587577,7
527253,16
549202,11
513625,7
517819,12
566032,11
542937,7
584549,8
554961,8
548853,10
632136,7
453168,7
514300,9
542208,9
533248,7
512848,14
527197,7
605945,16
605004,8
542208,8
524620,9
615266,8
577625,16
531847,8
469464,8
540819,7
620300,8
530585,7
535063,9
524722,15
610482,13
552172,19
565265,10
592792,13
529734,7
566059,9
516647,8
485894,12
526727,11
514892,7
539625,15
524929,7
543052,11
585310,7
617878,7
512009,9
511418,14
492211,15
567518,11
564112,11
378565,7
631993,12
566152,12
457599,15
522438,16
658528,9
549313,7
538438,14
663017,16
515243,11
521462,8
529309,8
635300,7
577851,8
527142,10
578488,7
509763,10
566275,7
774666,9
550233,14
556744,7
415381,9
532106,7
484418,12
631174,7
531795,10
559469,7
584666,14
513397,7
204943,13
563410,13
590967,8
524722,7
525022,8
566196,9
519137,12
451291,7
437549,11
570219,13
538641,7
567778,11
530739,7
548006,7
583612,7
575055,11
557963,17
526297,15
645939,22
535007,11
590123,16
602748,9
520097,9
539710,7
548422,10
526683,10
548109,7
479101,8
536066,13
579707,7
501817,10
583297,7
418329,10
585915,16
586762,14
514810,7
677209,8
509221,7
499751,10
541764,13
539962,7
533327,15
582254,13
556904,7
502444,16
526179,7
613941,9
573564,9
518347,8
509598,10
545770,10
535942,7
516251,12
497915,15
442484,7
528193,14
573291,7
574493,7
509919,7
537317,13
602656,10
533537,16
521997,9
536039,11
522118,14
514071,11
522513,7
497108,9
526221,15
375729,7
555852,14
631477,9
608823,7
505680,7
500493,13
458479,8
609167,7
591063,7
540572,10
511433,15
527824,11
553943,10
521152,7
515421,8
514892,15
555299,12
534351,7
605494,9
495273,8
573378,11
609228,7
403881,16
498199,13
564736,7
547412,16
684806,7
560497,15
446138,9
438189,12
578549,16
595527,16
577287,12
596320,13
629647,12
555934,9
524419,14
425966,13
515274,16
488009,7
517486,7
675594,10
623043,8
523209,7
591097,15
516827,14
514053,8
510899,7
545551,7
529362,7
522465,8
535896,8
542080,10
552313,14
555151,14
524682,11
612236,7
646937,10
545518,9
513259,8
575809,7
536675,15
538084,15
555770,10
512266,14
521657,10
538944,7
602962,7
547825,9
527346,8
592372,16
550221,11
531499,16
504299,13
633725,7
534840,9
512099,9
474464,7
684510,14
565902,10
590420,14
491175,14
562641,14
561367,11
511884,16
543778,13
529421,8
519117,7
546964,11
520532,11
680424,8
526431,14
543952,7
541240,9
585595,11
548022,9
606290,13
510537,11
513126,13
518012,7
544839,9
501947,12
527046,11
665593,8
537560,7
510328,14
454934,9
506130,10
578938,8
516092,10
659161,15
509278,8
560747,9
541382,12
680735,7
558388,9
518722,11
505498,8
531739,12
541812,9
551282,13
534380,7
569466,10
548560,13
485149,7
563507,16
512999,14
520878,13
522427,7
559068,16
509359,11
509749,8
556673,11
576040,7
568716,10
679066,11
535459,14
530240,7
633183,7
587810,16
359080,7
704870,13
549377,7
527393,7
443453,10
554079,16
491266,10
517633,9
510022,14
534445,8
416319,8
640689,12
557643,7
538703,7
431337,8
538349,10
672468,9
515684,11
490107,7
527585,9
531198,7
585248,13
577541,7
601917,7
607197,14
530881,15
526759,14
547951,7
635442,9
528242,14
558659,12
528542,13
564620,9
533773,14
525265,8
504936,11
537181,14
597434,7
380874,7
532823,14
676762,12
549154,8
535747,9
361759,7
606333,8
567211,7
526782,7
611371,8
577638,9
562417,10
576366,7
516456,12
642679,7
462456,12
491772,7
555478,18
531926,9
642786,11
527850,15
575677,14
617878,10
535007,14
509036,15
633725,13
532410,9
512631,10
517739,8
526203,14
585965,7
544680,9
543666,7
648852,15
517370,7
557876,16
525844,11
545317,11
467339,7
577386,7
540819,14
565791,7
530277,16
574840,11
565419,8
512801,10
543968,7
549580,8
495272,13
590040,13
468409,12
545745,16
539864,10
521031,10
418488,16
228872,7
513397,8
510238,10
576849,10
502063,7
510452,9
570144,16
554202,13
556138,12
491925,8
501436,7
523231,16
571348,7
543052,8
635587,7
525415,15
617052,15
526913,12
513964,14
542658,7
505771,14
640649,7
597954,9
523756,8
704652,16
550579,8
573588,8
524861,9
640689,9
521152,10
634130,7
525789,14
538681,9
580460,7
563315,7
527726,8
514867,10
514344,9
520397,7
572908,15
574513,11
573249,7
531054,14
757930,7
584666,15
545805,9
546679,8
540527,11
519694,9
423042,7
583023,7
606060,10
536659,9
570215,7
518963,8
512322,16
521060,15
541454,14
584530,12
510586,11
572992,13
514515,10
574071,16
552643,16
474951,10
465731,9
548189,7
528379,13
433080,8
557834,19
515182,15
533846,7
533378,7
570693,10
515051,15
568641,13
557236,7
534474,16
613164,12
608343,8
528164,10
495273,10
529019,13
511666,7
502875,7
612236,8
485544,12
557692,11
434623,9
521127,16
414128,10
578929,8
535341,10
552414,9
576612,7
533809,8
557118,13
531771,9
536086,14
539669,11
526203,7
421247,14
518894,13
353694,8
570625,9
522005,14
510571,17
534604,8
584030,13
106907,15
452034,14
515666,12
584844,9
509346,7
516639,7
539012,16
542752,15
535266,8
569863,9
389662,7
484987,13
517438,7
204943,14
553568,14
600078,11
560888,8
602769,11
526174,13
594188,7
581835,7
535341,15
541249,11
527451,11
700237,10
583070,7
550071,12
515953,8
520250,11
513659,9
516216,7
582320,8
590829,9
540605,14
536622,13
612002,14
542326,14
569236,7
551340,7
501764,11
609262,7
528929,13
540837,11
563375,11
527401,11
514215,10
538666,7
660110,13
553754,8
328590,9
549569,7
488827,7
552088,7
544012,7
541812,12
511397,11
422066,8
520898,8
503973,7
654259,10
549281,13
496332,15
589228,10
421700,7
528999,7
538167,7
514689,10
512706,8
537819,7
588386,8
570928,8
689624,15
569300,14
544685,10
608478,14
581111,9
684521,9
506652,7
525332,7
530881,10
546587,16
507728,15
487352,8
538438,11
552944,10
667929,13
511331,12
420669,16
481554,7
552209,16
544549,10
550985,7
521295,12
514899,16
542080,16
523860,15
578088,7
545317,8
566424,12
511638,11
525056,7
506807,7
477730,16
569792,8
560991,16
617199,7
534747,12
510582,7
547792,7
548672,10
521695,10
509645,15
545012,14
517231,7
656920,15
545011,7
473712,13
555083,7
389759,9
570626,10
576833,9
587810,7
541906,9
519117,10
515565,7
512904,11
617402,10
571300,7
520680,12
559432,12
530775,13
530579,12
577356,7
530277,10
533990,14
526154,14
519846,13
522086,16
520902,10
536490,14
670626,8
589977,9
541972,14
491772,16
523158,9
513236,14
539300,7
679611,11
535912,7
515639,7
535136,7
520539,9
542658,13
548651,7
580211,12
578824,7
520556,8
490040,10
503928,9
801660,10
568167,10
510369,7
523335,7
512900,7
542805,12
525996,7
579065,7
513853,14
539012,14
523290,15
518416,7
760304,12
614933,9
586637,7
509354,7
617458,8
359653,12
471935,7
508912,7
539855,7
600886,13
522873,7
521956,7
528411,12
514660,10
572538,7
516368,21
531204,12
535734,15
543659,16
538147,9
577180,14
576612,9
583038,9
511578,16
528612,13
586701,13
428552,7
443598,8
591593,9
527401,13
548961,11
586887,7
542418,10
584423,16
450193,11
580902,14
595386,11
542471,10
598069,10
562338,13
529734,11
640580,15
480877,16
543900,16
535595,14
388328,8
517397,16
519626,7
553219,10
627451,15
513967,13
576169,7
509202,7
545300,9
528942,10
618642,10
522111,8
636102,7
643714,9
512443,15
492371,9
552760,7
590202,15
540302,7
575253,11
516177,16
594985,13
548032,9
297546,10
548587,14
511680,13
566815,8
551890,10
529332,9
479071,16
489635,15
554269,11
550017,14
528490,11
608287,7
517931,14
628023,7
567849,11
586850,12
549580,13
541967,8
505771,11
551567,7
516287,8
533291,8
632475,22
551468,16
667718,18
579829,16
511677,7
548708,14
539542,19
374331,12
400275,14
530365,7
431912,7
535007,8
520188,7
549361,11
554026,9
628570,7
527346,15
561950,7
519747,9
575233,7
521343,10
573237,13
557762,13
539648,14
512610,11
618881,10
516833,14
557262,7
617878,11
530463,10
471687,9
527726,12
600515,14
657796,9
514395,15
558270,13
476535,10
513967,16
480796,8
726953,14
457599,12
593786,7
533283,8
637421,11
525323,7
622248,15
527605,12
553876,15
574279,9
563995,9
513126,16
606362,7
562886,10
516269,7
568101,7
513659,7
599335,15
541083,7
522237,7
517732,7
517549,16
569920,9
513582,11
566312,10
568416,7
474007,7
585946,9
515139,8
545518,8
507573,10
504320,11
553645,10
313724,7
588797,9
544015,13
538489,7
546888,7
543668,8
551576,7
564962,12
582446,18
490201,14
546679,11
516939,8
512463,14
570215,8
563773,7
581409,11
521818,8
555997,8
531109,11
331039,21
564593,8
559148,16
534703,16
553568,7
513967,8
463910,16
531844,15
510836,13
546131,9
659832,8
546867,9
502626,13
568716,18
556347,12
640580,7
509324,7
575433,16
524383,7
690420,13
564112,12
518347,14
565301,11
553533,9
558138,11
513509,12
463783,13
431337,12
552384,15
566152,15
584531,11
552661,9
529787,8
516561,7
542976,10
612002,7
594985,10
534858,7
518896,7
546882,13
533859,7
446933,7
522937,14
571888,14
524076,10
690422,12
554163,9
543352,7
502444,12
468370,8
556067,8
546847,7
520063,8
575576,15
531989,16
605439,7
523158,8
520902,15
499751,7
521127,7
523273,14
637687,12
538438,7
517491,12
408551,7
556052,7
513787,11
575561,12
640867,12
473467,7
515124,7
619615,16
534045,7
542825,8
597510,7
531447,12
491597,16
521235,7
537595,8
514206,10
583335,8
734565,11
589489,8
528744,13
540244,8
544595,9
540475,16
467007,12
556827,10
499634,7
540708,9
594042,8
557921,7
792549,12
631970,7
598533,7
562010,15
521956,11
552172,13
534295,16
513761,11
464673,14
623750,7
468808,12
487453,10
511542,15
557508,14
577386,13
524448,9
583297,16
570291,7
424553,14
510944,10
456226,17
555058,10
603883,12
577534,10
524167,9
546061,9
523231,7
572992,8
563148,10
667536,14
532500,8
464673,7
525610,10
511996,12
514892,9
530811,11
613442,10
549450,22
539855,14
529940,15
522633,13
498665,11
523913,12
425632,7
527690,8
544271,7
553901,7
511298,9
417679,7
511923,12
453143,11
506858,7
513216,7
537373,13
471935,13
569832,12
662596,9
609868,7
667981,7
513869,20
592403,7
564052,11
665892,7
557343,15
651744,14
512009,14
574440,7
564312,8
527783,7
560195,15
588370,11
518074,10
206011,8
606094,8
515908,7
529224,15
621849,7
555648,7
570162,8
520530,12
550233,7
599454,8
520861,15
550459,14
502444,14
525555,9
545770,15
537393,10
523877,8
589259,8
510452,13
563425,7
534703,7
656873,14
506427,11
555710,9
551023,7
504435,16
550460,12
526443,12
577089,16
511160,7
531654,7
558966,7
507395,11
521743,13
535063,11
518393,12
512173,21
569863,10
581835,14
552345,11
509903,11
618181,7
516965,12
506234,14
520397,13
512204,8
532064,7
510972,7
556138,7
538666,15
501184,8
553791,10
546307,7
619432,13
582333,7
552809,11
509749,7
516053,7
452532,11
562612,7
572632,13
701565,8
565131,15
190866,15
508693,15
566008,11
514461,7
521607,8
609868,10
252835,7
569082,7
576833,8
532519,8
422066,16
562362,12
590379,9
488865,9
572744,7
513096,10
526365,7
512302,12
541516,7
559772,12
577044,14
510890,14
549569,13
572290,9
549303,12
491706,16
626645,9
528828,13
528942,13
513917,8
520054,7
518865,7
526102,8
526683,9
536058,9
454920,11
525722,9
544513,11
519140,15
506837,13
546900,15
504133,7
589650,14
510104,13
498154,9
509435,15
516246,15
582768,15
532063,15
565467,11
538350,7
517787,19
530385,7
514344,12
499028,7
549292,7
721570,17
540147,16
548978,8
540557,11
624215,7
507273,12
610806,14
513366,9
603160,11
440212,7
508891,7
534333,7
594406,13
520141,14
558270,16
570626,16
582979,7
524365,8
520696,12
714565,10
534105,16
512197,13
524834,7
353271,7
575500,7
565791,9
666292,12
523657,14
556314,7
522970,11
530719,11
541540,8
522981,8
532390,16
573153,7
563221,14
389434,13
496566,15
641537,11
557562,15
536810,7
538306,16
529362,9
543165,15
577180,7
561353,7
655166,21
561652,7
493409,13
569863,7
519709,12
577541,15
563896,7
522944,7
510570,16
494985,10
541649,9
545577,16
591593,7
625703,12
427426,11
531824,7
530278,8
561950,11
698573,13
541649,7
536691,9
407118,7
498500,13
685594,13
559787,9
573493,13
118043,14
524214,7
523517,10
531054,8
511542,9
557963,8
638565,10
515666,7
480895,9
521335,10
464614,13
576677,8
563773,10
591003,12
519079,10
512787,7
431602,7
623815,13
505172,16
538188,9
518612,7
440655,9
518907,10
525102,7
597029,13
510022,12
638565,11
511800,15
533518,7
420669,8
564430,10
640867,7
532390,8
538944,9
777846,14
496408,8
511142,14
546881,8
530383,7
450615,10
545755,11
531471,8
534697,7
709630,15
516375,7
456226,13
547862,13
538714,8
514638,16
529338,10
543716,7
652040,10
517150,16
711391,8
522533,14
642578,14
381259,7
532259,16
487680,10
524244,7
509419,14
564252,11
530282,15
517356,13
549733,16
699411,9
557314,13
582577,7
638576,13
505062,7
540413,14
542914,7
596335,16
530514,7
506427,13
557851,7
586732,12
506704,15
556067,9
549746,7
501322,16
546127,12
504435,7
588103,7
541672,8
577598,9
635576,7
580578,15
546065,7
578824,10
520491,10
630738,11
531739,7
543713,7
549746,11
671151,15
501708,7
557496,7
539627,7
563489,9
686509,9
549623,14
644467,12
413128,7
535060,16
607706,7
559194,11
539637,7
510061,11
544002,7
509717,7
559407,11
538522,7
542208,12
549482,8
533859,10
590077,7
494382,9
563253,7
536034,13
586887,14
533755,7
525053,16
545684,7
552775,7
526676,14
696475,7
506704,12
512846,9
526905,8
566059,8
526445,14
548190,14
435231,14
535746,16
512099,8
546008,7
553645,8
574625,9
584537,14
559782,10
547266,15
611371,7
531054,10
550300,11
582828,10
517356,11
547175,13
567563,13
545518,12
543240,13
570226,10
565460,7
530656,8
521293,8
467809,8
568716,13
529787,14
399218,7
493177,16
506807,8
458814,7
636874,12
672468,16
544926,9
521884,11
494382,7
486751,9
523657,8
522927,7
520708,15
516561,16
552314,13
517803,8
539414,7
519709,9
611852,16
564736,14
536951,7
590412,11
665593,10
499475,11
617743,16
530773,9
498931,11
595087,9
659128,8
614918,14
513933,11
528186,13
584537,8
521170,7
509411,16
499366,12
512402,15
525611,16
604982,7
578488,9
489096,8
587538,15
597029,7
538638,7
575923,14
512069,8
681720,12
543375,11
604804,12
550110,14
537922,7
533129,7
551217,9
523787,12
531834,16
502847,16
540656,10
518971,9
543222,11
538714,11
539510,13
562612,8
589489,15
690420,7
552036,12
573720,7
540580,16
552861,13
428056,12
512655,15
513933,7
509515,7
506652,9
512329,7
586732,16
558786,9
601104,11
443652,13
526905,14
518092,13
526308,14
512103,21
516273,14
577074,12
478585,12
512303,8
550459,7
547483,7
563588,13
521658,14
538270,12
532650,15
582979,8
669449,8
511055,7
513242,10
548967,15
569779,13
553754,10
554141,7
536490,7
777366,9
512419,7
549797,13
490107,12
569239,13
520311,10
573493,12
521768,12
551847,8
569754,7
519848,7
535878,11
537393,7
543716,13
567211,12
556647,7
528942,7
511398,7
538454,7
546131,10
588391,10
539146,10
565212,11
576357,7
524448,7
693765,15
623941,11
741902,8
513917,16
503058,13
510511,7
530724,16
539883,15
514132,15
501947,7
519595,8
550804,7
515274,9
543559,7
528061,12
578549,13
510393,7
573931,7
540664,7
572529,8
531857,7
637457,11
553943,15
532568,15
607799,10
514275,10
513620,15
501735,8
574493,13
550202,7
520256,15
512835,9
591888,11
616470,15
608629,14
537671,7
555751,13
513543,10
513926,12
549202,10
557956,14
359072,8
556533,14
542012,12
583200,7
552661,16
462456,16
590379,14
721552,15
533464,13
533404,7
522745,7
563787,13
359080,22
524080,9
626519,11
547555,7
534445,16
557107,7
571251,15
528816,7
715059,16
550973,12
555773,11
525201,7
573291,14
599927,8
524607,9
619362,7
542585,7
510972,8
547512,12
585915,12
633314,12
614748,15
642344,15
534066,7
567906,13
517131,22
617458,12
545939,7
637086,8
530585,12
573365,7
548422,15
549152,11
582723,7
598590,13
525546,7
521408,13
508144,13
542027,11
519604,12
600648,7
505617,14
585187,7
546224,13
523819,9
537413,9
541352,7
508912,8
525410,9
518127,9
569733,7
579065,10
539135,9
544367,13
471077,12
681720,15
536893,7
570346,13
498607,10
590404,7
585882,13
500745,16
548490,10
548743,9
558388,14
521814,15
522233,7
656422,16
522179,8
573378,10
481245,15
613655,10
554956,10
584912,16
514638,10
521768,7
488918,13
531373,9
588820,13
380434,16
556127,14
551718,7
509316,15
550752,10
522999,7
566650,7
567448,7
560468,11
437251,9
465343,7
504240,12
437162,15
587373,11
519089,12
517675,8
562886,7
539105,15
510219,12
530797,15
518526,10
518127,7
584537,9
507557,15
516704,9
635300,9
533773,12
524038,13
545684,15
533357,15
600842,7
535706,7
561033,11
534474,10
388328,11
529678,13
527365,7
561367,7
586672,7
515831,7
579404,12
519955,15
539558,15
552760,8
576962,18
563853,7
525515,14
520556,7
637421,12
618429,12
583087,12
498357,7
489785,11
559148,11
589630,11
538306,12
577930,7
599348,9
480877,7
530754,15
675053,16
513787,14
496408,15
581269,7
609393,8
522426,15
559071,15
565294,9
538691,12
535625,12
545958,12
582577,10
546756,10
572609,7
525610,13
586774,7
556015,10
569572,13
568463,12
528244,7
535398,12
609262,15
479254,15
655300,9
543222,8
523710,13
605494,13
574987,9
553607,7
599649,7
558774,14
490671,7
619615,7
532119,7
512904,15
555310,10
522457,10
517581,11
547938,10
527735,10
545404,16
505713,12
566432,7
573010,15
514324,10
511811,7
609720,14
525515,8
517839,10
533575,8
568790,7
651030,8
572578,12
539953,15
545748,12
563162,10
547459,15
525611,9
536843,10
540180,8
556314,12
486447,18
582995,12
571525,7
524012,15
550754,11
611371,13
518406,7
437069,8
543728,16
550752,16
514830,10
627158,15
651030,7
518751,8
512999,12
571553,16
510356,15
525234,15
510227,16
561707,12
559107,7
600750,7
620690,7
521298,12
645933,7
500972,10
535051,14
519348,8
578058,15
519885,9
546061,12
540614,8
523301,15
531987,13
512655,7
517931,7
555301,12
508944,13
536050,8
516827,9
574206,10
572554,9
567961,16
519140,8
532390,14
531471,12
521695,8
603635,7
557672,15
550985,10
511328,11
512556,12
532312,10
646933,12
511364,12
581666,7
518629,12
525410,12
400899,10
555934,8
550514,11
511902,8
553607,8
552172,16
552597,7
545011,12
532866,9
516132,11
496972,10
572908,9
564854,7
465731,7
606635,7
541224,7
502609,8
542036,9
551282,7
458919,7
742639,15
671975,10
519419,12
523077,7
402978,11
707525,21
540597,11
614918,9
531016,7
594042,12
521695,11
557986,7
535311,7
545577,8
514318,9
574440,10
651744,7
567432,12
608764,15
532607,12
726953,7
608866,12
505414,7
543666,11
483345,7
541224,12
501512,7
525212,13
533895,12
519313,7
587459,9
574467,13
541539,9
532259,8
491617,7
508923,9
509160,8
511665,9
604840,11
536212,11
593244,8
566336,9
517548,14
638140,10
551662,7
533518,8
464614,14
482744,8
511223,12
523474,11
578886,18
578459,16
632239,13
560362,12
535189,7
549115,8
458688,7
498500,16
615544,8
585492,13
524895,14
585722,7
516301,15
515409,7
610294,8
487858,11
468106,14
584525,16
563266,13
515306,13
510155,14
510841,16
487954,7
524615,11
515243,8
587373,7
571560,7
528995,15
512787,11
515103,10
519430,10
531824,16
509712,15
578824,12
509717,16
543497,15
549710,10
551963,8
536000,7
466205,7
524861,14
438189,7
559712,14
512801,15
637687,9
536651,12
504669,9
516351,12
597510,8
540444,14
547006,17
523513,7
516806,9
494294,15
519694,8
550426,9
495727,16
512596,16
524001,9
515421,15
546728,20
517898,13
574513,15
469767,8
549361,13
561054,17
206011,11
497678,12
535686,7
664401,7
528354,16
572502,8
558682,10
560511,15
375729,13
497829,12
518092,12
562886,12
561992,12
562843,8
513826,8
525043,7
549797,12
512826,8
517676,8
511398,8
467809,7
531431,9
477730,7
484249,7
487680,13
532912,15
534939,11
550805,12
529704,21
557033,15
428858,8
522687,9
600078,10
586876,7
630609,7
453143,13
510899,10
460181,9
548040,16
607152,14
317688,10
513761,8
537414,12
588355,14
513236,13
522426,14
683978,7
454920,7
543114,10
457599,13
581527,14
524180,11
489953,12
461559,7
508848,14
542254,7
590429,9
520480,7
562334,15
650901,15
574513,10
550579,15
571523,14
528421,16
511803,14
522115,8
489096,7
487858,12
704652,13
649378,9
570782,10
220725,13
492209,11
531431,10
549580,15
563711,16
535099,11
559537,11
531027,15
518338,7
517839,8
524076,15
522898,18
551237,8
541262,7
507759,8
605615,13
544406,9
601673,7
547007,7
534957,11
508891,12
559146,12
564252,13
512826,12
575711,12
543976,13
555698,15
407250,12
509445,7
489953,7
529309,11
543671,16
575299,7
537038,7
542843,14
528690,16
522118,11
577115,8
516283,16
510961,14
473343,15
568486,7
519368,14
512377,7
536791,7
535473,7
526154,9
525265,7
518711,9
564604,13
522738,7
721496,7
547776,7
552473,15
508625,8
623087,7
441448,8
512826,14
544043,8
482744,16
528735,10
533985,9
566032,7
568416,10
604136,7
519117,12
509841,10
527944,12
665746,19
480895,15
546164,11
635300,10
471717,15
560511,7
565280,7
597434,22
605943,8
549572,7
524251,7
629647,9
668172,7
533129,9
460072,7
515953,12
515891,8
417679,9
486823,10
542270,7
334787,8
547301,8
566762,15
544513,14
619918,16
573518,7
581438,14
564620,7
619079,7
568463,11
585832,7
599657,16
444885,9
528216,10
543008,17
549988,12
767426,11
525227,8
518971,7
496382,14
507435,8
534971,11
527154,7
530801,7
565070,8
724581,7
486605,13
707525,7
510452,7
522402,7
581111,7
476665,12
515802,10
531744,14
531557,14
541112,14
515694,7
519961,11
487453,9
627617,8
468666,11
527326,10
510580,7
585717,7
592366,14
478146,14
521316,10
564204,7
549515,8
532390,9
600444,8
524313,10
566861,14
567682,9
570693,7
530666,11
566614,9
576985,8
583499,8
571015,13
549367,15
556673,7
523511,9
610670,10
499990,15
558506,12
609817,7
579547,7
703333,14
572578,9
502212,12
525332,14
540973,7
565377,16
547100,16
537748,15
522005,7
524407,11
506858,16
552598,7
511552,8
610144,8
568167,13
517700,15
559473,9
512887,15
672468,7
577617,15
598691,12
552363,13
593536,7
547512,13
575868,13
518896,14
517105,9
510754,7
448295,8
535625,10
537098,7
576945,12
576663,10
476436,14
530687,16
511587,14
475467,7
523442,7
573704,8
618642,8
